Top,Movie Title,MovieID,Rating,Year,Languages,Genres,Plot,Directors,Actors,Subjectivity,Polarity,Common Sentiment,Emotion Scale
99,Baahubali 2: The Conclusion,4849438,8.2,2017,"Telugu, Tamil, Hindi","Action, Drama","Kattappa narrates the story of Amarendra Baahubali to Shivudu, who learns his lineage as the prince of Mahishmati and the son of Amarendra Baahubali. Shivudu, now Mahendra Baahubali, decides to dethrone and punish Bhallaladeva for all wrongdoings of his past with the help of Kattappa.",S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Sathyaraj, Ramya Krishnan",0.5274856140852163,0.13746464915776188,Positive,"{'Happy': 0.1529, 'Angry': 0.0513, 'Surprise': 0.3146, 'Sad': 0.1896, 'Fear': 0.2908}"
100,Dil Chahta Hai,0292490,8.1,2001,Hindi,"Comedy, Drama, Romance","Three young men Akash, Sameer, and Siddharth are close friends, but their tastes and characters are completely incompatible. So when Siddharth falls in love with a much older woman, Tara, a woman who has been unsuccessful in keeping her marriage intact as well as alcohol-dependent, widens the rift between the trio, forcing them to part company. Years later, the trio will be re-united, they will be much mature and understanding, but will they still accept Siddharth love for Tara, especially when they themselves have fallen in love with women around their respective ages?",Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni",0.5310298249876324,0.22409688199707997,Positive,"{'Happy': 0.2208, 'Angry': 0.0388, 'Surprise': 0.234, 'Sad': 0.2088, 'Fear': 0.2976}"
101,Maheshinte Prathikaaram,4851630,8.3,2016,Malayalam,"Comedy, Drama, Thriller","Mahesh Bhavana from Idukki runs a photo studio and leads a happy contented life living along with his aging father, his darling pet dog, his friends & his lady love with whom he maintains a long distance relationship. One fine day, his rosy life is turned upside down with what could only be called a manifestation of the often quoted butterfly effect!",Dileesh Pothan,"Fahadh Faasil, Aparna Balamurali, Soubin Shahir, Alencier Ley Lopez, Anusree",0.5236240050622407,0.2536915843277086,Positive,"{'Happy': 0.1944, 'Angry': 0.0704, 'Surprise': 0.2784, 'Sad': 0.1564, 'Fear': 0.2992}"
102,Roja,0105271,8.1,1992,Tamil,"Drama, Romance, Thriller",,Mani Ratnam,"Arvind Swamy, Madhoo, Pankaj Kapur, Nassar, Shiva Rindani",0.560756288255625,0.33530416951276,Positive,"{'Happy': 0.2238, 'Angry': 0.0481, 'Surprise': 0.29, 'Sad': 0.1676, 'Fear': 0.269}"
103,Pink,5571734,8.1,2016,Hindi,"Crime, Drama, Thriller","Deepak is a lawyer suffering from bipolar disorder who experiences frequent mood swings. One night, Rajveer and his friends get drunk and try to molest Miss Arora and her two roommates leading to an accident. The film revolves around how Deepak fights the girls' case against these influential boys.",Aniruddha Roy Chowdhury,"Taapsee Pannu, Amitabh Bachchan, Kirti Kulhari, Andrea Tariang, Piyush Mishra",0.53731741112332,0.1687710067805002,Positive,"{'Happy': 0.1372, 'Angry': 0.0528, 'Surprise': 0.2784, 'Sad': 0.162, 'Fear': 0.3684}"
104,Nil Battey Sannata,5005684,8.2,2015,Hindi,"Drama, Family","Appu is a class 10th student and is giving up on studies, because she knows her mother will not be able to provide for her higher studies. Her mother tries hard and even enrolled her for maths tuition but Appu thinks only children of rich parents become doctors or engineers and believes she'll end up being a maid too like her mother. But one day her mother gets a chance to continue her Education..",Ashwiny Iyer Tiwari,"Swara Bhaskar, Abhinay Raj Singh, Ratna Pathak Shah, Riya Shukla, Pankaj Tripathi",0.5427190572471315,0.3049187101023847,Positive,"{'Happy': 0.2504, 'Angry': 0.0336, 'Surprise': 0.2632, 'Sad': 0.2012, 'Fear': 0.2532}"
105,A Wednesday,1280558,8.0,2008,"Urdu, Hindi","Action, Crime, Drama, Mystery, Thriller","A man calls up the Mumbai police, and tells them he has placed five different bombs in the city -- all set to go off in some time. He wants four terrorists in exchange. Does he get them? Who is behind it all? What's his motive? Is there more than meets the eye?",Neeraj Pandey,"Anupam Kher, Naseeruddin Shah, Virendra Saxena, Mahesh Kanual, Gaurav Kapoor",0.5291091137358994,0.17646801500643847,Positive,"{'Happy': 0.1508, 'Angry': 0.0536, 'Surprise': 0.2548, 'Sad': 0.1864, 'Fear': 0.3544}"
106,Iqbal,0453729,8.1,2005,Hindi,"Drama, Sport","India - a Nation obsessed with cricket - and it is not very often one comes across anyone who loathes cricket as much as farmer Anwar Khan, who feels that it is a waste of time watching some grown men playing, not only getting paid, but costing the nation millions of lost work hours. His family, especially his wife, Saida, does not quite agree with him. As a matter of fact, she broke water when watching a cricket match with a TV set perched on a branch of a tree with almost the entire village in attendance. This is how Iqbal was born, followed by the birth of his sister, Khadija. Iqbal, though deaf and dumb, shared his mother's and sister's passion for cricket, he would tend to the buffaloes, who though all female, had been named after male cricketers, including Kapil Dev. While tending to them, he would stop and watch youngsters being trained by the renowned Guruji. When Guruji finds out about Iqbal's interest in the game, he recruits him, but lets him go when a dispute flares up between his top pupil, Kamal, and Iqbal. A disheartened Iqbal finds a new mentor, in the form of alcoholic farmhand, Mohit, who reluctantly decides to tutor Iqbal, so much so that Iqbal qualifies to play in the Andhra Pradesh team for a Ranji trophy match. The match is won, and a way is cleared for Iqbal to find a place in the Indian team. Then all chaos breaks lose when Anwar refuses to let Iqbal indulge anymore in this waste of time, and asks him to go to the farm and help him. But Mohit is able to convince him to change his mind, only to find out that Guruji, who favors his star pupil Kamal, for a place in the Indian cricket team, and will do his utmost to foil any attempt by Mohit to promote Iqbal.",Nagesh Kukunoor,"Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar, Prateeksha Lonkar",0.5489744685314114,0.21525404005351967,Positive,"{'Happy': 0.176, 'Angry': 0.0468, 'Surprise': 0.2444, 'Sad': 0.2256, 'Fear': 0.3064}"
107,"Carry On, Munna Bhai",0456144,8.0,2006,Hindi,"Comedy, Drama, Romance","A hilarious underworld gangster known as Munna Bhai falls comically in love with a radio host by the name of Jahnvi, who runs an elders' home, which is taken over by an unscrupulous builder, who gets the residents kicked out ironically with the help of Munna's sidekick, Circuit, while Munna is busy romancing Jahnvi elsewhere. Munna, who is now masquerading as a Professor specializing in the life of Mahatma Gandhi, must now battle his very own forces and the builder - but he has one ally on his side - none other than the great man - Mahatma Gandhi himself. Only trouble is that Munna may have problems convincing everyone about this presence - as he is apparently is the only one who can see and hear him.",Rajkumar Hirani,"Sanjay Dutt, Arshad Warsi, Vidya Balan, Boman Irani, Dilip Prabhavalkar",0.5512378578658709,0.2706327797583166,Positive,"{'Happy': 0.2188, 'Angry': 0.0432, 'Surprise': 0.2568, 'Sad': 0.1896, 'Fear': 0.2924}"
108,Virumandi,0364647,8.4,2004,Tamil,"Action, Drama, Thriller","The take on death penalty told through the story of a temperamental villager caught in between two village clans. Told through an offbeat screenplay inspired by Korosawa's Rashomon, the film narrates two versions of the same incidents. 'Virumaandi' is exhibition of filmmaking & culture of the land it depicts at its very best.",Kamal Haasan,"Kamal Haasan, Abhirami, Pasupathy, Napolean, Bala Singh",0.5549632943000029,0.3051327431949421,Positive,"{'Happy': 0.2492, 'Angry': 0.0276, 'Surprise': 0.3132, 'Sad': 0.182, 'Fear': 0.2276}"
109,Pithamagan,0376076,8.3,2003,Tamil,"Action, Drama","Chittan (Vikram) is born to a vagrant in a cemetery, who dies soon after. Raised with no contact to the outside world except with dead bodies, he grows up inept at social interaction. An acquaintance with a neighborhood drug dealer Gomathi (Sangitha) gets him a job as a handyman in a cannabis farm. Chittan ends up in jail where he makes his first real friendship - with a conman Shakti (Surya). When Chitthan and Sakthi try to step out of their lives of illicit activities, the local drug-lord interferes.",Bala,"Vikram, Suriya, Laila, Sangeetha, Mahadevan",0.6222932447259004,0.3374403536078924,Positive,"{'Happy': 0.3233, 'Angry': 0.0153, 'Surprise': 0.2767, 'Sad': 0.138, 'Fear': 0.2453}"
110,Kaun Pravin Tambe?,18568902,8.5,2022,"Hindi, Tamil, Telugu","Biography, Drama, Sport","The extraordinary journey of cricketer Pravin Tambe, a right-armed leg spinner, who made his biggest cricket league debut at the age of 41, not having played any international or even first class cricket before that. A modern-day fable of an underdog who fought against his destiny and triumphed over it.",Jayprad Desai,"Shreyas Talpade, Arif Zakaria, Asif Ali, Rakesh Bhavsar, Parambrata Chattopadhyay",0.5810867037257793,0.3154153503868172,Positive,"{'Happy': 0.208, 'Angry': 0.0852, 'Surprise': 0.2568, 'Sad': 0.1496, 'Fear': 0.296}"
111,Shershaah,10295212,8.4,2021,Hindi,"Action, Biography, Drama, War","Based on the life of Captain Vikram Batra who was an officer of the Indian Army, posthumously awarded with the Param Vir Chakra, India's highest and most prestigious award for valour, for his actions during the 1999 Kargil War in Kashmir between India and Pakistan.",Vishnuvardhan,"Sidharth Malhotra, Kiara Advani, Shiv Panditt, Pranay Pachauri, Sahil Vaid",0.5536409105964588,0.3929460911329794,Positive,"{'Happy': 0.2176, 'Angry': 0.0204, 'Surprise': 0.3668, 'Sad': 0.1488, 'Fear': 0.2456}"
112,Charulata,0057935,8.1,1964,"Bangla, English","Drama, Romance","Charu lives a lonely and idle life in 1870s India. Although her husband Bhupati devotes more time to his newspaper than to their marriage, he sees her loneliness and asks his brother-in-law,Umapada to keep her company. At the same time Bhupati's own cousin, Amal, a would-be writer comes home finishing his college education. However, after several months, Charu and Amal's feelings for each other move beyond literary friendship.",Satyajit Ray,"Soumitra Chatterjee, Madhavi Mukherjee, Shailen Mukherjee, Shyamal Ghoshal, Gitali Roy",0.5235269457392389,0.2061504133716237,Positive,"{'Happy': 0.1748, 'Angry': 0.0392, 'Surprise': 0.2312, 'Sad': 0.2276, 'Fear': 0.3272}"
113,Anand,0066763,8.1,1971,Hindi,"Drama, Musical",Dr Bhaskar Bannerjee is not happy with his profession as he cant save the lives of people dying of illness due to poverty.His Dr friend Kulkarni charges huge for imaginary illness of rich and uses that money to people who cant afford treatment.Things change when Anand a cancer patients enters Bhaskar's life Anand is cheerful and believes in spreading happiness to everyone as he knows he is on last stage of cancer and has few months to live.Bhaskar and Anand bond very well Anand also gets Bhaskar's love life back on track and Bhaskar doesn't want him to loose anymore.As time passes Anand's condition starts to deteriorate and everyone around him is just hoping for a miracle.,Hrishikesh Mukherjee,"Rajesh Khanna, Amitabh Bachchan, Sumita Sanyal, Ramesh Deo, Seema Deo",0.5122898954583516,0.229135497445646,Positive,"{'Happy': 0.1648, 'Angry': 0.046, 'Surprise': 0.2408, 'Sad': 0.2256, 'Fear': 0.3236}"
114,Section 375,8144834,8.1,2019,Hindi,"Crime, Drama, Mystery, Thriller",,Ajay Bahl,"Akshaye Khanna, Richa Chadha, Rahul Bhatt, Meera Chopra, Shriswara",0.5699594707929824,0.3510601434745566,Positive,"{'Happy': 0.1724, 'Angry': 0.04, 'Surprise': 0.3048, 'Sad': 0.1616, 'Fear': 0.3204}"
